,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
204603,2020-05-16T06:06:02+00:00,My 2nd time seeing #onecutofthedead and it still brought me the same joy as it did the first time! Thank you @therealjoebob @Shudder for featuring on #thelastdrivein,1261538378115416064,Roberto E. Navia,0,0,0,0,Chicago,"['onecutofthedead', 'thelastdrivein']",216,879,1
206420,2020-05-16T03:08:43+00:00,"ǫuote: @verified @quote
#poetry #verified #quality #goodvibes #goals #life #Motivation #Quarantine #justice #joy #Quote #poem #art #writer #writing #poem #follow4more https://t.co/htWjVyIToV",1261493756328660992,Itsghostvenom,1,0,1,0,Chicago,"['poetry', 'verified', 'quality', 'goodvibes', 'goals', 'life', 'Motivation', 'Quarantine', 'justice', 'joy', 'Quote', 'poem', 'art', 'writer', 'writing', 'poem', 'follow4more']",396,303,1
207291,2020-05-16T02:00:09+00:00,"Bro you’ve definitely gotten extremely better in Overwatch. 

We gotta run more than that though lol. I hope you doing okay in these times and I also hope that you see I’m a genuine friend who just wants to spread joy upon my people. 

Also, Overwatch? ✊🏽",1261476501863702530,DemiGod ⚡️🌩,1,0,0,0,Chicago,,1975,1353,1
209591,2020-05-17T23:07:13+00:00,@debbiekoller Hi!  We’re donating $10 to @DWC_BringJoy to help bring joy to kids battling #cancer for everyone who sports a new do and uses the hashtag #MyQuarantineCut.  Thank you for participating x3!!!,1262157755160428544,Scott Kramer,1,0,1,0,Chicago,"['cancer', 'MyQuarantineCut']",193,110,1
209853,2020-05-17T22:43:54+00:00,The pure joy I felt when this happened I’m getting chills just typing this. https://t.co/TiPKJjbJQM,1262151888356720646,The Harlow Renaissance,0,0,0,0,Chicago,,1100,799,1
210149,2020-05-17T22:15:48+00:00,"@ omega joy buluran 

wow would u look at that what a coincidence https://t.co/sF13pTIEYF",1262144817720631301,ness !!,0,0,3,0,Chicago,,463,470,1
210259,2020-05-17T22:05:32+00:00,"I was reading cat in the hat to the boys and... I am just super uncomfy that Cat ignored every single no. 

It's kinda trippy reading it and marveling at the joy and smartness in the book juxtaposed w the terrible lesson abt consent and hiding the truth.",1262142231789678592,Adrienne Bruce Leroy glow Samuels Gibbs,1,0,1,0,Chicago,,11315,3814,1
210515,2020-05-17T21:47:13+00:00,The person who is cleaning carts and says his normal day job is a bartender and basically everyone is trying to just make it through this all while spreading joy is a goddamn hero https://t.co/qAJ62t0N2O,1262137622908080128,Klastastic,0,0,2,0,Chicago,,991,3755,1
211939,2020-05-17T19:57:00+00:00,I love how Mike Joy let that first lap breath without the roar of a crowd. Really smart way to open the first broadcast back,1262109884755173383,Leo Blavin,0,1,1,0,Chicago,,332,1032,1
213064,2020-05-17T18:28:51+00:00,"I know New Yorkers will find it uproariously funny that we just got egg and cheeses from a place in Chicago called NYC Bagel Deli (and ate them in our CAR) but let me tell you, it sparked joy",1262087703870439425,Michelle Brut🦃n,4,0,7,0,Chicago,,10268,3026,1
214801,2020-05-17T16:12:25+00:00,"Marc D - you’re an inspiration. And so is the old fashioned donut from D-RITE. We’re bursting with joy, sugar and carbs. (Some donuts were saved for our sleeping 15-year-old.) @ Chicago, Illinois https://t.co/8hnTVituSx",1262053367704104963,Eric Schnabel,0,0,0,0,Chicago,,157,358,1
215680,2020-05-17T15:04:40+00:00,"For me it was experiencing a level of joy I didn’t think possible. When Popescu scored the winning penalty, I felt the sudden urge to take my clothes off and run uncontrollably like a headless chicken around the room, screaming. A blueprint that is nowadays often repeated 😂😳",1262036316948217858,Red&Yellow,1,0,2,0,Chicago,,4740,2171,1
216588,2020-05-17T13:27:37+00:00,"@JessicaValenti it does suck—but there is always a solution. 

(offering this in hope and joy  🙏)
https://t.co/1vm9IAUw0d",1262011896930217985,mazal boh berrie U-🏗️,0,0,1,0,Chicago,,615,2585,1
216709,2020-05-17T13:11:38+00:00,"@CW_PDX @theghissilent @DontEatItsMine @dadjokesnmemes What a welcome addition to my day. Awesome work, Fr. Chuck. Thanks for bringing levity, light, and joy to my Easter season Sunday morning.",1262007874705854464,Alex Roth,0,0,0,0,Elmhurst,,191,1820,1
219212,2020-05-17T03:58:07+00:00,"🌱🌳Come-Unity Joy Garden News🌱🌲
                         😃Glowing Up😃
                    BEFORE (The Clean Up)

2020 planting season... 
In the midst of unprecedented shifts.

We're in a Spiritual battle. Always… https://t.co/534kVYtsCy",1261868574685061120,Pearl BlackPearl,0,0,0,0,Chicago,,1678,1663,1
219565,2020-05-17T03:22:50+00:00,"🌱🌳Come-Unity Joy Garden News🌱🌲
                         😃Glowing Up😃
                    BEFORE (The Clean Up)
Bonfire ode to dead roots🔥

2020 planting season... 
In the midst of unprecedented shifts.

We're in a… https://t.co/Djkx7U1PF5",1261859697109450752,Pearl BlackPearl,0,0,0,0,Chicago,,1678,1663,1
219612,2020-05-17T03:18:42+00:00,"🌱🌳Come-Unity Joy Garden News🌱🌲
                         😃Glowing Up😃
                    BEFORE (The Clean Up)
The Bonfire of dead roots...

2020 planting season... 
In the midst of unprecedented shifts.

We're in a… https://t.co/julEeVcqNy",1261858657937096704,Pearl BlackPearl,0,0,0,0,Chicago,,1678,1663,1
219619,2020-05-17T03:17:31+00:00,"🌱🌳Come-Unity Joy Garden News🌱🌲
                         😃Glowing Up😃
                    BEFORE (The Clean Up)

2020 planting season... 
In the midst of unprecedented shifts.

We're in a Spiritual battle. Always have… https://t.co/QZpaUVEBA7",1261858357255630851,Pearl BlackPearl,0,0,0,0,Chicago,,1678,1663,1
223856,2020-05-18T22:11:17+00:00,"Now more than ever, photography has the ability to regenerate inspiration and joy on social media. ⁣⁣This week we invite YOU to submit YOUR photography of #MacDuggal dresses.
⠀
Over the next week will unveil a… https://t.co/Za5uIbVzZT",1262506067063451651,Mac Duggal Dresses,0,0,1,0,Chicago,['MacDuggal'],9613,41,1
225466,2020-05-18T20:01:36+00:00,"can’t wait to do more joy division tattoos someday... @ Chicago, Illinois https://t.co/HI0NuqNgQ4",1262473433620889600,Hoody Fantasma,0,0,0,0,Chicago,,1452,233,1
227190,2020-05-18T17:44:51+00:00,Finding the joy in any way I can lately. How are you doing? @ Chicago metropolitan area https://t.co/l9kzaPCOyE,1262439018891038721,Marette Flora,0,0,0,0,Chicago,,1243,729,1
227202,2020-05-18T17:44:04+00:00,@amjoyshow please list Joy speak on this subject Chicago needs your help the people in the the ghetto need your help if they tell us we have to pay then we won't be test thank you have a blessed day,1262438820995358722,Marvin Gresham,0,0,0,0,Chicago,,8,106,1
227248,2020-05-18T17:41:15+00:00,@amjoyshow message Joy I'm coming to you because I have a subject that someone need to speak on here in Chicago this morning I went to get tested and they inform me Marvin Gresham that I had to pay for the test isn't test free I have a 13 year old daughter,1262438113353310214,Marvin Gresham,0,0,0,0,Chicago,,8,106,1
228063,2020-05-18T16:38:50+00:00,"@mikehbrandes Let us not forget drinking bourbon while cooking, the ultimate joy.",1262422403990409216,Casey Mullan,0,0,3,0,Chicago,,125,494,1
228406,2020-05-18T16:14:17+00:00,"Blessing us always with our dear #motherearth #natureswisdom, beauty, #peace, #Joy &amp; #Love!
Thank you @onhi 🌈💜🌎💫 https://t.co/mbjFolbVru",1262416227374379009,Esperanza Smith,0,0,0,0,Chicago,"['motherearth', 'natureswisdom', 'peace', 'Joy', 'Love']",590,578,1
228787,2020-05-18T15:46:22+00:00,There is a certain joy in the first shower after you’ve done deep cleaning and replaced that shower curtain liner that was on its last leg. Or maybe it’s just me. 🚿,1262409198815641600,jsiebs,0,0,1,0,Chicago,,295,1335,1
230301,2020-05-18T13:38:19+00:00,"Lord Jesus, fill us with Your Holy Spirit that we may radiate the joy of the gospel in all that we do. May others find new life in You because of our loving service. Free us all from sin and oppression.",1262376976494592003,brcampmin,0,0,1,0,Oak Lawn,,156,189,1
230306,2020-05-18T13:37:03+00:00,Their pain was my joy. 😂 https://t.co/8BHrG3He8v,1262376655496122371,Brian Vaxter,0,0,0,0,Chicago,,1834,1732,1
230962,2020-05-18T11:55:11+00:00,"HS, continued: 

3. Elizabeth - in Mary’s presence, the baby in E’s womb leaps with joy, &amp; E. was “filled with the” HS. (v. 41) - maybe this is when JtheB is filled, too??
4. Zechariah - “filled with the HS” (v.67) and prophesies (!). THAT MUST HAVE BEEN SOME SONG!",1262351023080910850,Ted Kim,1,0,2,0,Chicago,,1441,149,1
233132,2020-05-18T04:24:35+00:00,"Thank you espn for this great 10 part documentary, and thank you to the chicagobulls and the 5 men on this picture. The memories and joy these guys brought to everybody that calls Chicago home will never be… https://t.co/tzEMi5477n",1262237625504727040,BlvdAve Radio,0,0,0,0,Chicago,,46,58,1
233938,2020-05-18T03:28:51+00:00,No words. The joy this docu brought to my life. I only wish this finale tonight could also bring the finale to #COVID19. In the meantime I will be zen Buddhist- be in the moment &amp; enjoy this gift by @espn. https://t.co/8LopxhY5Yq,1262223596828704768,Tania Haigh,0,0,1,0,Oak Park,['COVID19'],344,558,1
234356,2020-05-18T03:07:15+00:00,Damn! I’m crying!! #TheLastDance as MJ said “all you needed was one little match to start that whole fire!”🔥 thank you @Jumpman23  for bringing so much joy into my early years in Chicago. Forever thankful! #AirJordan @chicagobulls @tailoredby_ED,1262218160540995589,Eddie,0,0,1,0,Chicago,"['TheLastDance', 'AirJordan']",90,234,1
234440,2020-05-18T03:04:55+00:00,Thank you @espn for releasing #TheLastDance early you have no idea how much joy you brought to me in these uncertain times,1262217577046171648,Mar,0,0,2,0,Chicago,['TheLastDance'],895,831,1
236249,2020-05-18T01:43:41+00:00,Why am I crying tears of joy like I didn't know the outcome of the Jazz series??!! 😭😭😭 #TheLastDance #LastDance @Jumpman23,1262197134172065793,Celina Barajas,0,0,0,0,Chicago,"['TheLastDance', 'LastDance']",730,2705,1
236926,2020-05-18T01:07:45+00:00,@deoncole is a joy to watch 🙌🏽❤🙌🏽 many blessings. https://t.co/zOxrsHkgFj,1262188088274624512,Carmen Torres,0,0,0,0,Chicago,,444,1145,1
239004,2020-05-19T22:31:11+00:00,@richards_ice Yes #Richardsicecream #essential #Joy #delicious,1262873462030426115,Push Forward PR,0,0,0,0,Chicago,"['Richardsicecream', 'essential', 'Joy', 'delicious']",271,788,1
240131,2020-05-19T21:02:45+00:00,Does it #sparkjoy for everyone else to give a @reachoutandread book to their clinic kiddos? Found a PERFECT book for a kid today and the light in her eyes was pure joy! #PedsLife #Pediatrics @LuriePedsRes @LurieChildrens,1262851209502785537,"OM Ezeoke, MD",1,1,14,0,Chicago,"['sparkjoy', 'PedsLife', 'Pediatrics']",1234,1208,1
240971,2020-05-19T19:52:49+00:00,"Dan Jorndt is a 1959 graduate of Amundsen HS and the former CEO of The Walgreen Company. His father, Louis C. Jorndt, was a teacher and coach at AHS for 20 years and a 43-year employee at CPS. The annual Joy of Learning &amp; Teaching awards honor the legacy of Louis C. Jorndt. https://t.co/bNIYnIsQx8",1262833611230924806,Amundsen High School,0,5,19,0,Amundsen High School,,2247,2536,1
242553,2020-05-19T17:44:50+00:00,@Ana_Montanaa A 🥀 garden always bring joy,1262801400058298368,Diante Watkins,0,0,1,0,Chicago,,1580,1041,1
242738,2020-05-19T17:32:55+00:00,"Joy &amp; Grace 
Future 
Daddy ..... 
sheesh https://t.co/Rc8XA7Eyu6",1262798401172897794,∞ 𓃶 ∞,1,0,2,0,Chicago,,1079,616,1
243925,2020-05-19T16:07:56+00:00,"@melanie_korach @gary_hensel You Joy exists Within, to Be either lost or found by You and only You.💫

All else are Life’s Blessings flowing, as in moving and passing, and arising again and again.✨",1262777016388108289,"PureEsperanza, NFP",0,2,2,0,Chicago,,2785,2462,1
245814,2020-05-19T13:24:21+00:00,"- May 19th, Joy -

My middle name is ‘Joy’ and it’s haunted me a bit over the years, considering finding happiness/joy in life has been such a struggle for me. But one thing I can say with surety though, is that joy… https://t.co/EEkCPMuOx0",1262735848191254528,DescendantsOfWar,0,0,0,0,Chicago,,492,340,1
247145,2020-05-19T06:15:54+00:00,"@my_dys @TomSullBoston @thedailybeast @TheView Agreed. I watch Joy and Sunny attempt to maintain their composure when MM is on one of her bitchy, baby meltdowns. I REALL HATE, when Whoopi asks her opinion.",1262628025641861121,RS,0,0,1,0,Oak Park,,521,741,1
247184,2020-05-19T06:07:13+00:00,"@my_dys @TomSullBoston @thedailybeast @TheView Agreed. Nichole Wallace and Ana Navarro aren’t assholes!
I wait for Joy and Whoopi to check that immature heifer!
She is extremely condescending and childish when she does not get her way! But, I have friends that stopped watching because of MM.",1262625842255073280,RS,1,0,2,0,Oak Park,,521,741,1
247216,2020-05-19T06:01:38+00:00,"@kai_ady I still watch b/c of Whoopi, Joy &amp;Sunny. EVERY NOW &amp; THEN, that chick will say something that resonates. &amp;when she gets to ridiculous, Whoopi will TAG THAT ASS when she has had enough of her backwoods, gun slinging stupidity! I’m over her again. Bring Ana Navarro to replace her!",1262624433765847042,RS,0,0,0,0,Oak Park,,521,741,1
247766,2020-05-19T04:43:27+00:00,"“That's home. That's us. On it everyone you love, everyone you know, everyone you ever heard of, every human being who ever was, lived out their lives. The aggregate of our joy and suffering, thousands of confident… https://t.co/stFIXOnaAZ",1262604759632150529,J.R. Skok,0,0,0,0,Chicago,,171,325,1
250476,2020-05-19T00:55:29+00:00,A joy to rewatch Mad Men for the first time since 2009 and be reminded that Kristen Schaal and Progressive’s Flo are working the wires of Sterling Cooper https://t.co/DYjJTcqNGr,1262547390910824448,Bluetooth headset & Scream mask w/ fake blood,1,0,15,0,Chicago,,708,1729,1
250762,2020-05-19T00:34:50+00:00,@MarkDubin11 We’re donating $10 to @DWC_BringJoy to bring joy to kids battling cancer for everyone who dons a new do and uses the hashtag #MyQuarantineCut.  Thanks for participating!,1262542192608006146,Scott Kramer,0,0,0,0,Chicago,['MyQuarantineCut'],193,110,1
251346,2020-05-20T23:46:18+00:00,@jenselkirk I’m having trouble today. I’m manic. Feel like I need a cig dangling. So mad at the cigarette companies for ruining my joy. Imma make it through this and Phillip Mo can eat my ass.,1263254757155758081,Danny Rockett,0,0,0,0,Chicago,,7409,5326,1
252932,2020-05-20T21:28:16+00:00,Oh HELLLLL yes. I used to sneak so many things into Niners credentials. This brings me so much joy :’) https://t.co/4s6mHQLNhR,1263220019103707137,Matt Sisneros,0,0,8,0,Chicago,,1733,1200,1
253680,2020-05-20T20:23:12+00:00,The Joy's of working from home... you can listen to @BTS_twt cypher 4  without headphones while sipping on soju at 3 PM 😉😜🥃 #WednesdayMotivation #BTS #DrinkSoju https://t.co/qPkZx67fmx,1263203642565369858,lareinaCorona⁷ BUTTERRRRRRR🧈,3,2,21,0,Chicago,"['WednesdayMotivation', 'BTS', 'DrinkSoju']",1999,4845,1
254229,2020-05-20T19:34:38+00:00,"@chrislongview Does it have to be Joy? If course I'll watch, but mute until K is on.",1263191421751824385,Lou Nigra⚖️🍦💛🐝,0,0,0,0,Chicago,,210,319,1
258003,2020-05-20T14:37:05+00:00,Online shopping has provided great joy during this quarantine. Like I feel such ease rn,1263116539437494272,Acid°,0,0,0,0,Chicago,,717,421,1
258516,2020-05-20T13:46:40+00:00,"Episode 7 of the Think Differently Podcast is up now featuring @calebgardner , founder of @18Coffees !  We talk about risk, digital disruption, and the challenge of a future thinking mind!  Thanks  @anchor and @canva for making podcasting such a joy! https://t.co/lUOWcrqleW",1263103850719870976,Marc D. Hans,0,1,2,1,Chicago,,619,444,1
259917,2020-05-20T08:23:41+00:00,The amount of joy that watching strangers fall in love brings me gotta be sick lmaooo I’m loving this,1263022571248930817,Fashion Queen Vee👑✨,1,0,0,0,Chicago,,3689,1160,1
259931,2020-05-20T08:13:16+00:00,Tears of joy as I unravel my thoughts,1263019950740066304,Agent 93,0,0,1,0,Franklin Park,,40,112,1
260003,2020-05-20T07:40:19+00:00,"@sunny ☀️ Sunny, you Joy and Whoopi are AMAZING WOMEN  and I still watch the View because of the 3 of you. Thank you! And bring Ana Navarro on more she is a great addition: thoughtful, sharp, open and honest...like the THREE of you! 😘 💕",1263011657606979584,RS,0,2,38,0,Oak Park,,521,741,1
262259,2020-05-20T02:46:19+00:00,"It is one of my greatest joys to witness people do what they are here to do, and in doing that, lift others. I had that joy tonight with people from Atlanta, Cali, Ohio, Chicagoland, Dallas, New York... Considering therapy? I cannot recommend @StaySteadfast more. #LifeOfYes https://t.co/sUYGamXTyF",1262937669841059840,Saya Hillman,0,0,2,0,Chicago,['LifeOfYes'],2974,479,1
262904,2020-05-20T01:57:13+00:00,"Seeing Beauty opens us to Joy.

#tensphotography #bossbabe #inspire",1262925315594235906,TENergy Everywhere,0,0,0,0,Chicago,"['tensphotography', 'bossbabe', 'inspire']",14,23,1
265190,2020-05-21T23:06:21+00:00,"@paugasol @Lakers @RealLamarOdom God these two were a joy to watch. Complemented Kobe perfectly, and played second and third fiddles just as they should and never made a stink about touches or roles. Phil had this team running like a well oiled machine",1263607088544178179,Shlaefy Banana Man,0,0,0,0,Chicago,,264,476,1
265666,2020-05-21T22:31:39+00:00,"Im over living my best life here drinking a 40oz Old English, talking to my plants and listening to Joy Division. #coronavirus",1263598356187709445,Andrew,2,0,6,0,Chicago,['coronavirus'],96,97,1
267393,2020-05-21T20:18:06+00:00,@stephd @bassnectar @bass_network time for those baby headphones for this cute bundle of joy!!😜💙💙💙💙,1263564748462927873,lucy lookin 4ward to live music! 🔊,1,0,2,0,Chicago,,2497,4913,1
268884,2020-05-21T18:22:46+00:00,"#OneGoodThingADay - Day 11: So much can be said about Three Run Two and its founders, Nico &amp; Mica Bernal. This run club has brought so much joy and togetherness into this great city of ours, and globally! Personally,… https://t.co/6GDJdRfFUy",1263535722939719681,Jorge Lopez,0,0,0,0,Chicago,['OneGoodThingADay'],199,229,1
272106,2020-05-21T14:25:14+00:00,@dcexaminer @MeghanMcCain @JoyVBehar All joy behar talks it’s sexual!,1263475945165504525,Mahoma Cruz,0,0,0,0,Chicago,,44,187,1
274989,2020-05-21T04:36:52+00:00,Truthfully it scares the living hell out of me the pure JOY I feel watching Glee. What a gift to our generation this show was. Don’t call/text 🥺✌🏻,1263327879552794624,amanda von ebers,0,0,3,0,Chicago,,213,288,1
275211,2020-05-21T04:15:05+00:00,@Baldscientist @Ologies @alieward What a great interview! Your enthusiasm really made learning about these gusanitos a joy.,1263322399010930688,Erin FB,1,0,1,0,Chicago,,528,704,1
277458,2020-05-21T01:30:57+00:00,"Anyone: how are you?

Me [cannot find the motivation to do anything, only engaging in performative interactions, unable to find meaning or joy in anything]: I’m good, what about you? :)",1263281093001859072,Slutty but Seasonal 1984’s George Whorewell,4,250,1268,5,Chicago,,127123,1831,1
278558,2020-05-21T00:05:11+00:00,"Day 6 of having Ween’s Ocean Man stuck in my head. I have moved on from trying to get rid of it, to spreading the joy",1263259505862852609,bob,0,0,1,0,Chicago,,244,704,1
278688,2020-05-22T23:55:42+00:00,"@musingwithdavo @GovPritzker Really? I wish I could take joy in your sin, but all I can do is pray you be humble before God instead of succumbing like you profess to do. 

Pride goes before destruction, a haughty spirit before a fall.",1263981896612052993,Eric Bunson,1,0,1,0,Chicago,,507,1102,1
278867,2020-05-22T23:40:53+00:00,"Slow down....”abide in my love, if you keep my commandments you will abide in my love...These things I have spoken to you, that my joy may be in you, and that your joy may be full.” - john 15:9-11....are you… https://t.co/cpn3L77ppJ",1263978168945426432,David Stephens,0,0,0,0,Chicago,,145,163,1
279131,2020-05-22T23:18:51+00:00,We were overwhelmed with joy to see all of our Komensky families! #BlessedAndGrateful #Komenskyparade #D100inspires #Komenskymatters @timdunnell https://t.co/stJhBrDCKM,1263972624603979778,Ani Smith 3SD,0,3,19,0,Berwyn,"['BlessedAndGrateful', 'Komenskyparade', 'D100inspires', 'Komenskymatters']",162,146,1
279301,2020-05-22T23:04:16+00:00,"My sweet, sassy, comical loving sister received her wings today. It was such a joy being your big brother. I already miss your laugh and the way you use to play with my ears while you were sucking your thumb😏. You… https://t.co/7ePOc7X8Qr",1263968952801206273,larryjohnson,0,0,0,0,Chicago,,74,160,1
280124,2020-05-22T21:45:31+00:00,The lovely @peterhook is one of the knights of the rock ‘n roll round table. I’ve been hot wasps about this for weeks and you never disappoint! 🙏🏻🙏🏻🙏🏻 thank you @Tim_Burgess and the entire #TimsTwitterListeningParty family! What a joy (division)! @joydivision @stephenpdmorris,1263949134295453700,Thrilled And Bored,0,0,7,0,Chicago,['TimsTwitterListeningParty'],424,685,1
280373,2020-05-22T21:25:03+00:00,Joy Division has been frozen in time in a strange way and glorified (with good reason) so it’s easy to forget... they were so young!! The depth and poetry and style of @joydivision came out of necessity and the inconvenience of youth. @peterhook #TimsTwitterListeningParty,1263943983715188736,Thrilled And Bored,1,0,7,0,Chicago,['TimsTwitterListeningParty'],424,685,1
281688,2020-05-22T19:33:49+00:00,"Nothing in Life brings ME more JOY than having y’all as my daughters 💞💖💗 —————————————-
#jazzologystyles#protectivestyles #beginnernailtech#bohostyles #fauxboho #chicagobraider #braidstyles… https://t.co/G44PVkjZ6O",1263915993685995520,JazzologyStyles,0,0,0,0,Chicago,"['fauxboho', 'chicagobraider', 'braidstyles']",86,230,1
283118,2020-05-22T17:48:36+00:00,@witchhearted I LOVE YOU AND YOUR VAMPIRE LISP SO MUCH THIS BROUGHT ME SO MUCH JOY,1263889514906484736,✨ Corvin ✨,1,0,1,0,Chicago,,2875,671,1
283262,2020-05-22T17:36:27+00:00,"Looking at this photo captured by @dotAmber of an old newspaper that she found. This brings me joy and memories of when #PresidentBarackObama came to office.

I want our country back with a true leader like @BarackObama https://t.co/sU5cayGBjx",1263886455568556032,MJ Tam 🌃 Chicagonista,1,0,3,0,Chicago,['PresidentBarackObama'],13358,14491,1
283792,2020-05-22T16:59:20+00:00,"Learn what being a teenager amidst a global pandemic is like. “Isolated” is written and devised by Actors Gym’s fantastic cast of young performers, and is a show that searches for the joy in the simplest of things.",1263877113544871943,Lookingglass Theatre,0,0,2,0,Chicago,,15739,2365,1
283939,2020-05-22T16:48:27+00:00,"Life is Your Creation.⠀

Imagine, often, what you want in your Life.⠀
⠀
Focus as you set intention in your breathing, ⠀
⠀
Your Peace,⠀
⠀
Your Joy,⠀
⠀
Your Love.⠀
⠀
Missed our webinar, “In The Art Of Living: Love What You Do, Do What You Love”? DM for recording link. https://t.co/FKodbYfOC4",1263874375843004422,"PureEsperanza, NFP",1,2,5,0,Chicago,,2785,2462,1
284116,2020-05-22T16:35:36+00:00,@SoSaysPeter @ChrisWrightActs @mrbobodenkirk This brings me SO much joy!!,1263871143687139334,katie,0,0,1,0,Chicago,,320,1871,1
284563,2020-05-22T16:04:05+00:00,"This final 4 is going to potentially make my brain bleed.  2 of these bars are legit tied for my favorite bar on the planet. Other 2 are bars that bring me such joy &amp; are almost always on my list when out-of-towners  want to see MY Chicago.

This one's gonna be a doozy, yo. https://t.co/cn3efibq3W",1263863210920288258,val capone: she/her,4,0,13,1,Chicago,,2754,2814,1
284581,2020-05-22T16:03:25+00:00,Look at the joy on his face https://t.co/tRmxfjpjgE,1263863043953430534,yikes,0,0,0,0,Chicago,,795,348,1
285939,2020-05-22T14:32:03+00:00,"@Swopes This was such a joy. Nice video + edit, homie. 🤙🏻",1263840049076097025,Sean Ely,1,0,2,0,Chicago,,2378,347,1
287314,2020-05-22T12:20:22+00:00,I swear I was an elf in a past life cause I take way too much joy in wrapping gifts 🎁,1263806911482396672,nala’s mom,0,0,1,0,Chicago,,434,323,1
288678,2020-05-22T05:40:28+00:00,"Someday again soon we'll all be back at Logan Square Auditorium enjoying that moment of joy together, cell phone lights &amp; actual lighters in hand all the while.

25 lbs of brutal beauty in jacket form...

::lesigh::
#FreelanceIsHome💜💚
#EffyIsDaddy💗💖💗 https://t.co/FQOWCJb9Fh",1263706274123972608,val capone: she/her,1,0,5,0,Chicago,"['FreelanceIsHome', 'EffyIsDaddy']",2754,2814,1
289836,2020-05-22T03:55:47+00:00,@abcmom22 Congratulations!  In your honor we’re donating $10 to @DWC_BringJoy to bring joy to kids battling #cancer.,1263679929633378304,Scott Kramer,0,0,0,0,Chicago,['cancer'],193,110,1
291778,2020-05-22T01:33:10+00:00,"This!  Brought me much joy, all I could do was giggle with glee as I watched this happen to @FrankWWEClown  

THANK YOU @RealMickFoley.  You did what countless others of us have wanted to do for years now.  Everyone @WarriorWrstlng surely thanks you as well.
🖤💛 https://t.co/mha7PjTZri",1263644037459910657,val capone: she/her,0,2,12,0,Chicago,,2754,2814,1
292365,2020-05-22T00:46:19+00:00,"In today’s edition of “Won’t Let the Rona Steal My Joy,” I spent 20 minutes dancing with my son around the kitchen singing @snohaalegra’s “Find Someone Like You.”  https://t.co/g2qf311Kd6",1263632246726168582,Arionne (ARE-ree-ahn) Nettles,0,0,2,0,Chicago,,7316,5510,1
292766,2020-05-22T00:15:38+00:00,"My dad, a conservative Polish immigrant, just told me he loves Chicago because of its diversity and how it keeps everything interesting. I never thought I’d hear those words out of his mouth but the public health nerd in me is in pure joy over this statement.",1263624525700366336,"Veronica Sek, MPH • s/her(s)",0,0,0,0,Chicago,,320,454,1
296081,2020-05-23T19:08:22+00:00,"Baking with Kim-Joy

This just arrived to join my cookbook shelf! Kim-Joy's bakes are delightfully intimidating. Which thing should I try first? 

#Reading #Cookbook #Nerd #Isolation @ The Wyndham Apartments https://t.co/wJW0bK1Xzu",1264271975524052994,Neil Figuracion,0,0,0,0,Chicago,"['Reading', 'Cookbook', 'Nerd', 'Isolation']",498,1266,1
299058,2020-05-23T14:57:34+00:00,"@NaveenKhajanchi Abundant Joy, friend! 🌈💜🌎💫",1264208856957063171,"PureEsperanza, NFP",1,0,1,0,Chicago,,2785,2462,1
299964,2020-05-23T13:27:03+00:00,"Finding joy in the waiting. ☀️
As we continue to face life's unknowns &amp; wait for life to get back to ""normal"", I've been so encouraged when I see people around me continuing to choose hope, joy &amp; love others well!… https://t.co/U04nAJjD3B",1264186080913428481,Grace in Style,0,0,0,0,Chicago,,900,187,1
300482,2020-05-23T11:54:39+00:00,"@YO_CJ Wow. Mad at my typo in that last tweet. 

They really aren’t. Because if you were you’d see the joy in the moment for what it is and keep it pushing.",1264162828149297153,Carli Michelle,1,0,1,0,Chicago,,435,426,1
306754,2020-05-24T21:39:16+00:00,The Chicagoland Italian American Professionals wish you a wonderful holiday weekend! May you experience joy and love throughout the entire weekend. #CIAP #mangiabene #italy #italianstyle #friendship #networking @… https://t.co/aD2egskjzh,1264672337921740800,Salvatore J. Sciacca,0,0,0,0,Oak Park,"['CIAP', 'mangiabene', 'italy', 'italianstyle', 'friendship', 'networking']",738,1818,1
309654,2020-05-24T17:20:33+00:00,"That Minneapolis Funk. Here’s an album for you… Rave Un2 the Joy Fantastic Prince
https://t.co/3MnCBA0YuS",1264607229484957697,Soul_Chile_Los (Chicago),0,0,1,0,Chicago,,412,1253,1
310392,2020-05-24T16:23:27+00:00,"“And joy comes well in such a needy time”
-Romeo and Juliet

@bardwars 
@DisneyBard 
@starwars 

#ShakespeareSunday https://t.co/67dWnP1rlG",1264592859392610306,Sonya Olds Som (she/her/hers),1,5,10,0,Chicago,['ShakespeareSunday'],15304,3626,1
311184,2020-05-24T15:24:27+00:00,"“Make the coming hour o’erflow with Joy.”
-All’s Well That Ends Well 

@DisneyBard 
#ShakespeareSunday https://t.co/mQ7OwTDaRJ",1264578012030406656,Sonya Olds Som (she/her/hers),1,0,4,0,Chicago,['ShakespeareSunday'],15304,3626,1
311884,2020-05-24T14:30:21+00:00,@kash_khalil She brings me joy,1264564397743247365,TheGiftofGAB,0,0,0,0,Chicago,,1321,345,1
312301,2020-05-24T13:52:25+00:00,@EdEddnEdgar thats life bro.. its not fair.. cant be mad about people expressing themselves regardless if its about sadness or joy,1264554850588770304,papito pesos,1,0,0,0,Chicago,,2710,348,1
